00.1	00	-00.1501	-00.4365	-1.1025	0	01	+00.2929	+00.0064	-0.7591	0	02	-00.2543	+00.1077	+1.0239	0	03	+00.1553	+00.3239	-2.7757	0	04	-00.2685	-00.3474	+2.6883	0	05	-00.0850	-00.2547	-0.0809	0	06	-00.0551	+00.4013	+2.5871	0	07	+00.1163	-00.0824	+1.1137	0	08	+00.2609	+00.2638	-1.5363	0	09	-00.0720	+00.2903	-2.4351	0	10	-00.3659	-00.2302	-0.1122	0	11	+00.3155	+00.1392	+0.4411	0	12	+00.2522	-00.1495	-1.0661	0	13	-00.2583	-00.3016	-1.8109	0	14	+00.1698	-00.1605	+1.2916	0	15	+00.3915	+00.1982	+2.8268	0	16	+00.2055	+00.3179	+2.9222	0	17	-00.0980	+00.1080	-0.0111	0	18	+00.2609	+00.0752	+2.2193	0	19	-00.3344	-00.0292	+1.8097	0	20	+00.0661	-00.4338	-0.6608	0	21	+00.3204	+00.0873	-1.1068	0	22	-00.0616	-00.3691	+0.9283	0	23	-00.1501	-00.1552	-1.9517	0
0002	00	-00.1347	-00.4428	+0.3819	0	01	+00.2965	-00.0108	-1.6230	0	02	-00.2515	+00.1256	+1.3460	0	03	+00.1374	+00.3202	+3.1227	0	04	-00.2853	-00.3442	+2.5313	0	05	-00.0666	-00.2548	-0.0023	0	06	-00.0683	+00.4137	+2.2729	0	07	+00.1291	-00.0694	+0.7210	0	08	+00.2614	+00.2457	-1.9997	0	09	-00.0871	+00.2821	+3.1412	0	10	-00.3475	-00.2296	+0.0449	0	11	+00.3316	+00.1483	+0.5196	0	12	+00.2574	-00.1671	-1.3018	0	13	-00.2624	-00.3121	-1.8894	0	14	+00.1694	-00.1423	+1.6136	0	15	+00.3733	+00.2012	+2.9839	0	16	+00.1879	+00.3233	+2.8436	0	17	-00.0798	+00.1105	+0.1460	0	18	+00.2447	+00.0786	-2.5795	0	19	-00.3479	-00.0189	+2.9093	0	20	+00.0815	-00.4440	-0.5823	0	21	+00.3274	+00.0702	-1.1854	0	22	-00.0507	-00.3542	+0.9990	0	23	-00.1621	-00.1690	-2.3444	0
0004	00	-00.1242	-00.4271	+1.1752	0	01	+00.2955	-00.0307	-1.6230	0	02	-00.2441	+00.1442	+1.1810	0	03	+00.1184	+00.3260	+2.8007	0	04	-00.3020	-00.3332	+2.5313	0	05	-00.0466	-00.2548	-0.0023	0	06	-00.0833	+00.4259	+2.8227	0	07	+00.1441	-00.0562	+0.7210	0	08	+00.2456	+00.2347	-2.7144	0	09	-00.1071	+00.2821	+3.1412	0	10	-00.3276	-00.2280	+0.1234	0	11	+00.3489	+00.1582	+0.5196	0	12	+00.2628	-00.1863	-1.1525	0	13	-00.2661	-00.3311	-1.7323	0	14	+00.1728	-00.1227	+1.3701	0	15	+00.3536	+00.2044	+2.9839	0	16	+00.1683	+00.3269	+3.0007	0	17	-00.0600	+00.1134	+0.1460	0	18	+00.2380	+00.0612	-1.6292	0	19	-00.3674	-00.0143	+2.9093	0	20	+00.1002	-00.4489	-0.0325	0	21	+00.3349	+00.0516	-1.1854	0	22	-00.0434	-00.3357	+1.3210	0	23	-00.1752	-00.1840	-2.2658	0
0006	00	-00.1161	-00.4088	+1.0966	0	01	+00.2947	-00.0507	-1.5445	0	02	-00.2362	+00.1625	+1.1025	0	03	+00.0995	+00.3327	+2.8007	0	04	-00.3184	-00.3217	+2.5313	0	05	-00.0275	-00.2602	-0.3165	0	06	-00.1023	+00.4322	+2.8227	0	07	+00.1581	-00.0419	+0.7996	0	08	+00.2274	+00.2265	-2.7930	0	09	-00.1271	+00.2832	+3.0627	0	10	-00.3077	-00.2260	+0.0449	0	11	+00.3663	+00.1682	+0.5196	0	12	+00.2710	-00.2045	-1.1447	0	13	-00.2693	-00.3509	-1.7323	0	14	+00.1778	-00.1036	+0.9067	0	15	+00.3338	+00.2075	+2.9839	0	16	+00.1485	+00.3270	-3.0469	0	17	-00.0402	+00.1163	+0.1460	0	18	+00.2368	+00.0412	-1.6292	0	19	-00.3865	-00.0087	+2.8308	0	20	+00.1169	-00.4399	+0.7529	0	21	+00.3425	+00.0331	-1.1854	0	22	-00.0384	-00.3164	+1.3210	0	23	-00.1880	-00.1993	-2.2658	0
0008	00	-00.1070	-00.3910	+1.0966	0	01	+00.2973	-00.0705	-1.3874	0	02	-00.2272	+00.1803	+1.1025	0	03	+00.0806	+00.3369	-3.0898	0	04	-00.3335	-00.3088	+2.3742	0	05	-00.0080	-00.2645	-0.1594	0	06	-00.1216	+00.4373	+2.9012	0	07	+00.1720	-00.0276	+0.8702	0	08	+00.2086	+00.2196	-2.7930	0	09	-00.1458	+00.2897	+2.6779	0	10	-00.2877	-00.2251	-0.0258	0	11	+00.3834	+00.1785	+0.5981	0	12	+00.2793	-00.2228	-1.1447	0	13	-00.2725	-00.3706	-1.7323	0	14	+00.1932	-00.0910	+0.6633	0	15	+00.3141	+00.2107	+2.9839	0	16	+00.1286	+00.3251	-3.0469	0	17	-00.0209	+00.1211	+0.3031	0	18	+00.2357	+00.0213	-1.6292	0	19	-00.4056	-00.0026	+2.8308	0	20	+00.1314	-00.4262	+0.8236	0	21	+00.3500	+00.0146	-1.1854	0	22	-00.0324	-00.2973	+1.2425	0	23	-00.2006	-00.2144	-2.5800	0
0010	00	-00.0979	-00.3732	+1.0966	0	01	+00.3009	-00.0901	-1.3874	0	02	-00.2147	+00.1958	+0.8669	0	03	+00.0606	+00.3373	+3.1148	0	04	-00.3489	-00.2960	+2.4527	0	05	+00.0117	-00.2677	-0.1594	0	06	-00.1411	+00.4405	-2.8400	0	07	+00.1814	-00.0101	+1.1137	0	08	+00.1906	+00.2113	-2.6359	0	09	-00.1521	+00.3062	+1.1071	0	10	-00.2686	-00.2273	-0.1122	0	11	+00.4011	+00.1874	+0.2918	0	12	+00.2876	-00.2410	-1.1447	0	13	-00.2630	-00.3855	-0.1694	0	14	+00.2089	-00.0786	+0.6633	0	15	+00.2943	+00.2138	+2.9839	0	16	+00.1087	+00.3232	-3.0469	0	17	-00.0023	+00.1285	+0.3816	0	18	+00.2351	+00.0013	-1.5507	0	19	-00.4246	+00.0035	+2.8308	0	20	+00.1449	-00.4115	+0.8314	0	21	+00.3575	-00.0040	-1.1854	0	22	-00.0259	-00.2784	+1.2425	0	23	-00.2182	-00.2224	-2.7371	0
0012	00	-00.0887	-00.3554	+1.0966	0	01	+00.3046	-00.1098	-1.3874	0	02	-00.2019	+00.2112	+1.0946	0	03	+00.0406	+00.3378	+3.1148	0	04	-00.3631	-00.2824	+1.9108	0	05	+00.0305	-00.2734	-0.5521	0	06	-00.1515	+00.4253	-1.8112	0	07	+00.1864	+00.0085	+1.7420	0	08	+00.1731	+00.2016	-2.6359	0	09	-00.1355	+00.3130	-0.1574	0	10	-00.2678	-00.2284	-0.1122	0	11	+00.4206	+00.1916	+0.0562	0	12	+00.2943	-00.2597	-1.3018	0	13	-00.2454	-00.3780	+0.6239	0	14	+00.2254	-00.0673	+0.5847	0	15	+00.2746	+00.2169	+2.9839	0	16	+00.0887	+00.3228	-3.1254	0	17	+00.0163	+00.1359	+0.3816	0	18	+00.2309	-00.0172	-2.4853	0	19	-00.4437	+00.0097	+2.8308	0	20	+00.1568	-00.3955	+1.0670	0	21	+00.3650	-00.0225	-1.1854	0	22	-00.0195	-00.2595	+1.2425	0	23	-00.2169	-00.2298	+2.9178	0
0014	00	-00.0920	-00.3379	+2.5810	0	01	+00.3082	-00.1294	-1.3874	0	02	-00.1942	+00.2296	+1.1810	0	03	+00.0206	+00.3383	+3.1148	0	04	-00.3655	-00.2627	+1.6673	0	05	+00.0473	-00.2842	-0.6306	0	06	-00.1551	+00.4056	-1.7326	0	07	+00.1830	+00.0283	+1.7420	0	08	+00.1544	+00.1950	-2.8715	0	09	-00.1156	+00.3119	-0.0003	0	10	-00.2650	-00.2280	-0.3478	0	11	+00.4344	+00.1804	-1.5146	0	12	+00.2996	-00.2790	-1.3018	0	13	-00.2313	-00.3641	+0.8595	0	14	+00.2421	-00.0563	+0.5847	0	15	+00.2548	+00.2201	+2.9839	0	16	+00.0687	+00.3225	-3.1254	0	17	+00.0348	+00.1434	+0.3816	0	18	+00.2127	-00.0162	+2.6119	0	19	-00.4626	+00.0159	+2.6030	0	20	+00.1648	-00.3773	+1.2241	0	21	+00.3725	-00.0410	-1.1854	0	22	-00.0126	-00.2408	+1.0854	0	23	-00.2147	-00.2300	+2.9178	0
0016	00	-00.1106	-00.3394	-2.7518	0	01	+00.3119	-00.1491	-1.3874	0	02	-00.1866	+00.2481	+1.1810	0	03	+00.0006	+00.3389	+3.1148	0	04	-00.3701	-00.2434	+1.9736	0	05	+00.0646	-00.2938	-0.3950	0	06	-00.1583	+00.3859	-1.7326	0	07	+00.1790	+00.0478	+1.8206	0	08	+00.1349	+00.1912	-3.1071	0	09	-00.0956	+00.3119	-0.0003	0	10	-00.2632	-00.2299	-0.3478	0	11	+00.4232	+00.1666	-2.9362	0	12	+00.3034	-00.2985	-1.3096	0	13	-00.2181	-00.3492	+0.7810	0	14	+00.2587	-00.0453	+0.5847	0	15	+00.2351	+00.2233	+2.8347	0	16	+00.0509	+00.3288	+2.3724	0	17	+00.0534	+00.1508	+0.3816	0	18	+00.1955	-00.0061	+2.6119	0	19	-00.4677	+00.0329	+1.0322	0	20	+00.1716	-00.3585	+1.2241	0	21	+00.3801	-00.0596	-1.1854	0	22	-00.0033	-00.2231	+1.0854	0	23	-00.2128	-00.2318	+2.9178	0
0018	00	-00.1291	-00.3470	-2.7518	0	01	+00.3155	-00.1688	-1.3874	0	02	-00.1789	+00.2665	+1.0239	0	03	-00.0194	+00.3394	+3.1148	0	04	-00.3862	-00.2360	-2.7388	0	05	+00.0826	-00.3024	-0.6306	0	06	-00.1615	+00.3661	-1.7326	0	07	+00.1722	+00.0666	+1.9776	0	08	+00.1151	+00.1934	+3.0190	0	09	-00.0757	+00.3121	+0.2274	0	10	-00.2598	-00.2324	-0.7327	0	11	+00.4036	+00.1625	-2.9362	0	12	+00.3080	-00.3175	-1.8437	0	13	-00.2039	-00.3351	+0.7810	0	14	+00.2754	-00.0342	+0.5847	0	15	+00.2179	+00.2332	+2.5912	0	16	+00.0366	+00.3427	+2.3724	0	17	+00.0720	+00.1583	+0.3816	0	18	+00.1815	+00.0079	+2.2978	0	19	-00.4507	+00.0382	-0.3108	0	20	+00.1771	-00.3393	+1.3027	0	21	+00.3876	-00.0781	-1.1854	0	22	+00.0061	-00.2054	+1.0854	0	23	-00.2125	-00.2325	+2.8393	0
0020	00	-00.1488	-00.3488	+3.0601	0	01	+00.3165	-00.1884	-1.7801	0	02	-00.1681	+00.2833	+0.9454	0	03	-00.0301	+00.3434	-3.0898	0	04	-00.3983	-00.2503	-1.5607	0	05	+00.0987	-00.3142	-0.6306	0	06	-00.1648	+00.3464	-1.7326	0	07	+00.1631	+00.0843	+2.0562	0	08	+00.0978	+00.1977	+3.0975	0	09	-00.0659	+00.3125	+0.3138	0	10	-00.2499	-00.2480	-0.8976	0	11	+00.3840	+00.1585	-2.9362	0	12	+00.2987	-00.3350	-2.0872	0	13	-00.1895	-00.3214	+0.4747	0	14	+00.2921	-00.0232	+0.5847	0	15	+00.2005	+00.2427	+2.4341	0	16	+00.0222	+00.3566	+2.3724	0	17	+00.0878	+00.1625	+0.3816	0	18	+00.1656	+00.0196	+2.6119	0	19	-00.4316	+00.0320	-0.3108	0	20	+00.1824	-00.3200	+1.3027	0	21	+00.3951	-00.0966	-1.1854	0	22	+00.0154	-00.1877	+1.0854	0	23	-00.2274	-00.2237	+2.6822	0
0022	00	-00.1687	-00.3472	+3.0601	0	01	+00.3123	-00.2079	-1.7801	0	02	-00.1560	+00.2910	+0.9454	0	03	-00.0445	+00.3507	-3.0898	0	04	-00.3863	-00.2633	+0.0101	0	05	+00.1127	-00.3282	-0.8662	0	06	-00.1677	+00.3353	-1.6541	0	07	+00.1538	+00.1020	+2.0562	0	08	+00.0779	+00.1985	+3.0975	0	09	-00.0544	+00.3101	+0.9421	0	10	-00.2381	-00.2641	-0.9762	0	11	+00.3654	+00.1638	+2.7187	0	12	+00.2888	-00.3524	-2.0872	0	13	-00.1716	-00.3124	+0.4668	0	14	+00.3088	-00.0121	+0.5847	0	15	+00.1853	+00.2557	+2.4341	0	16	+00.0078	+00.3706	+2.3724	0	17	+00.1067	+00.1689	+0.2245	0	18	+00.1484	+00.0298	+2.6119	0	19	-00.4126	+00.0259	-0.3108	0	20	+00.1877	-00.3007	+1.3027	0	21	+00.4026	-00.1152	-1.1854	0	22	+00.0247	-00.1700	+1.0854	0	23	-00.2453	-00.2149	+2.6822	0
0024	00	-00.1856	-00.3538	-1.9743	0	01	+00.3112	-00.2277	-1.5445	0	02	-00.1409	+00.3000	+0.3956	0	03	-00.0644	+00.3498	-3.0898	0	04	-00.3693	-00.2539	+0.6463	0	05	+00.1257	-00.3434	-0.8662	0	06	-00.1705	+00.3201	-1.8033	0	07	+00.1445	+00.1197	+2.0562	0	08	+00.0579	+00.1994	+3.0975	0	09	-00.0432	+00.3238	+0.9421	0	10	-00.2231	-00.2752	+0.1155	0	11	+00.3481	+00.1732	+2.1768	0	12	+00.2774	-00.3684	-2.7076	0	13	-00.1537	-00.3034	+0.4668	0	14	+00.3254	-00.0011	+0.5847	0	15	+00.1701	+00.2687	+2.4341	0	16	-00.0065	+00.3845	+2.3724	0	17	+00.1262	+00.1733	+0.2245	0	18	+00.1314	+00.0403	+2.5334	0	19	-00.3930	+00.0222	-0.1537	0	20	+00.1874	-00.2818	+2.0881	0	21	+00.4101	-00.1337	-1.1854	0	22	+00.0341	-00.1523	+1.0854	0	23	-00.2633	-00.2060	+2.6822	0
0026	00	-00.1798	-00.3705	-0.4035	0	01	+00.3117	-00.2477	-1.5445	0	02	-00.1224	+00.3077	+0.3956	0	03	-00.0844	+00.3488	-3.0898	0	04	-00.3529	-00.2426	+0.4892	0	05	+00.1386	-00.3587	-0.8662	0	06	-00.1745	+00.3006	-2.0389	0	07	+00.1349	+00.1372	+2.1347	0	08	+00.0379	+00.2003	+3.0975	0	09	-00.0304	+00.3391	+0.8636	0	10	-00.2048	-00.2675	+0.4376	0	11	+00.3492	+00.1917	+1.1479	0	12	+00.2591	-00.3646	+2.6252	0	13	-00.1359	-00.2944	+0.4668	0	14	+00.3421	+00.0099	+0.5847	0	15	+00.1549	+00.2817	+2.4341	0	16	-00.0214	+00.3976	+2.6080	0	17	+00.1457	+00.1778	+0.2245	0	18	+00.1150	+00.0517	+2.5334	0	19	-00.3732	+00.0199	-0.0752	0	20	+00.1874	-00.2638	+0.7607	0	21	+00.4152	-00.1530	-1.3425	0	22	+00.0434	-00.1346	+1.0854	0	23	-00.2812	-00.1971	+2.6822	0
0028	00	-00.1614	-00.3782	-0.3956	0	01	+00.3122	-00.2677	-1.5445	0	02	-00.1057	+00.3145	+0.4742	0	03	-00.1032	+00.3498	-3.0113	0	04	-00.3352	-00.2332	+0.4892	0	05	+00.1516	-00.3739	-0.8662	0	06	-00.1850	+00.2835	-2.1253	0	07	+00.1242	+00.1541	+2.1347	0	08	+00.0179	+00.1998	-3.1071	0	09	-00.0174	+00.3543	+0.8636	0	10	-00.1871	-00.2583	+0.5161	0	11	+00.3573	+00.2100	+1.2265	0	12	+00.2417	-00.3547	+2.6252	0	13	-00.1220	-00.2806	+0.9380	0	14	+00.3588	+00.0210	+0.5847	0	15	+00.1397	+00.2947	+2.4341	0	16	-00.0390	+00.4071	+2.6865	0	17	+00.1654	+00.1787	-0.0896	0	18	+00.0982	+00.0621	+2.9968	0	19	-00.3532	+00.0192	+0.0033	0	20	+00.2038	-00.2526	+0.3680	0	21	+00.4197	-00.1724	-1.3425	0	22	+00.0527	-00.1169	+1.0854	0	23	-00.2991	-00.1883	+2.6822	0
0030	00	-00.1429	-00.3859	-0.3956	0	01	+00.3128	-00.2877	-1.5445	0	02	-00.0879	+00.3237	+0.4742	0	03	-00.1231	+00.3473	-3.0113	0	04	-00.3200	-00.2209	+0.8819	0	05	+00.1642	-00.3893	-0.8662	0	06	-00.1947	+00.2661	-2.0468	0	07	+00.1135	+00.1710	+2.1347	0	08	-00.0006	+00.1940	-2.6359	0	09	-00.0044	+00.3695	+0.9421	0	10	-00.1729	-00.2445	+0.8303	0	11	+00.3647	+00.2285	+1.1479	0	12	+00.2243	-00.3448	+2.6252	0	13	-00.1102	-00.2645	+0.9380	0	14	+00.3682	+00.0367	+1.6057	0	15	+00.1245	+00.3077	+2.4341	0	16	-00.0569	+00.4159	+2.6865	0	17	+00.1849	+00.1756	-0.5530	0	18	+00.0799	+00.0555	-2.6502	0	19	-00.3342	+00.0148	-0.3187	0	20	+00.2232	-00.2480	+0.2031	0	21	+00.4233	-00.1916	-1.8844	0	22	+00.0641	-00.1008	+0.7712	0	23	-00.3170	-00.1794	+2.6822	0
0032	00	-00.1245	-00.3936	-0.2464	0	01	+00.3133	-00.3077	-1.5445	0	02	-00.0701	+00.3328	+0.4742	0	03	-00.1426	+00.3432	-2.9327	0	04	-00.3073	-00.2054	+0.8819	0	05	+00.1753	-00.4051	-1.5653	0	06	-00.2039	+00.2484	-2.1960	0	07	+00.1028	+00.1879	+2.1347	0	08	-00.0181	+00.1844	-2.7144	0	09	+00.0073	+00.3857	+0.9421	0	10	-00.1594	-00.2297	+0.8303	0	11	+00.3730	+00.2467	+1.1479	0	12	+00.2070	-00.3349	+2.6252	0	13	-00.0979	-00.2488	+0.8595	0	14	+00.3675	+00.0567	+1.6057	0	15	+00.1093	+00.3207	+2.4341	0	16	-00.0749	+00.4247	+2.6865	0	17	+00.2018	+00.1649	-0.5609	0	18	+00.0647	+00.0438	-1.8727	0	19	-00.3147	+00.0104	-0.1537	0	20	+00.2428	-00.2439	+0.2031	0	21	+00.4079	-00.2004	+2.8280	0	22	+00.0796	-00.0883	+0.6142	0	23	-00.3350	-00.1705	+2.6822	0
0034	00	-00.1049	-00.3957	-0.4663	0	01	+00.3138	-00.3277	-1.5445	0	02	-00.0523	+00.3419	+0.4742	0	03	-00.1621	+00.3391	-2.9327	0	04	-00.2944	-00.1901	+0.8034	0	05	+00.1635	-00.4183	-3.1360	0	06	-00.2163	+00.2327	-2.2824	0	07	+00.0911	+00.2037	+2.6767	0	08	-00.0363	+00.1761	-2.7144	0	09	+00.0191	+00.4019	+0.9421	0	10	-00.1460	-00.2149	+0.8303	0	11	+00.3807	+00.2650	+1.4542	0	12	+00.1896	-00.3251	+2.6252	0	13	-00.0849	-00.2336	+0.8595	0	14	+00.3668	+00.0767	+1.6057	0	15	+00.0941	+00.3337	+2.4341	0	16	-00.0929	+00.4335	+2.6865	0	17	+00.2188	+00.1543	-0.5609	0	18	+00.0713	+00.0265	-0.9145	0	19	-00.2950	+00.0073	-0.1537	0	20	+00.2614	-00.2380	+0.7529	0	21	+00.3908	-00.1906	+2.5060	0	22	+00.0961	-00.0771	+0.5356	0	23	-00.3529	-00.1617	+2.6822	0
0036	00	-00.0986	-00.4122	-2.0371	0	01	+00.3105	-00.3465	-2.4006	0	02	-00.0345	+00.3511	+0.4742	0	03	-00.1817	+00.3349	-2.9327	0	04	-00.2806	-00.1757	+0.8034	0	05	+00.1443	-00.4132	+2.8251	0	06	-00.2288	+00.2172	-2.2039	0	07	+00.0734	+00.2131	+2.6060	0	08	-00.0538	+00.1667	-2.5574	0	09	+00.0309	+00.4181	+0.9421	0	10	-00.1320	-00.2007	+0.7517	0	11	+00.3704	+00.2794	+3.0250	0	12	+00.1722	-00.3152	+2.6252	0	13	-00.0718	-00.2185	+0.8595	0	14	+00.3671	+00.0967	+1.5272	0	15	+00.0878	+00.3507	+1.3346	0	16	-00.1108	+00.4423	+2.6865	0	17	+00.2353	+00.1430	-0.6394	0	18	+00.0813	+00.0093	-1.0009	0	19	-00.2752	+00.0042	-0.1537	0	20	+00.2760	-00.2244	+0.7529	0	21	+00.3738	-00.1800	+2.5845	0	22	+00.1133	-00.0669	+0.5356	0	23	-00.3708	-00.1528	+2.6822	0
0038	00	-00.1145	-00.4230	-2.9796	0	01	+00.2928	-00.3466	+2.3825	0	02	-00.0167	+00.3602	+0.4742	0	03	-00.2001	+00.3280	-2.9249	0	04	-00.2667	-00.1614	+0.8034	0	05	+00.1253	-00.4070	+2.8251	0	06	-00.2406	+00.2011	-2.2039	0	07	+00.0569	+00.2242	+2.6060	0	08	-00.0705	+00.1557	-2.5574	0	09	+00.0426	+00.4342	+0.9421	0	10	-00.1193	-00.1853	+0.8303	0	11	+00.3515	+00.2740	-2.7791	0	12	+00.1566	-00.3031	+2.3111	0	13	-00.0588	-00.2033	+1.0087	0	14	+00.3679	+00.1166	+1.6764	0	15	+00.0925	+00.3702	+1.3346	0	16	-00.1293	+00.4453	-2.5835	0	17	+00.2513	+00.1311	-0.6394	0	18	+00.0947	-00.0052	-0.6867	0	19	-00.2554	+00.0012	-0.1537	0	20	+00.2906	-00.2107	+0.7529	0	21	+00.3569	-00.1694	+2.5845	0	22	+00.1309	-00.0574	+0.4571	0	23	-00.3887	-00.1439	+2.6822	0
0040	00	-00.1345	-00.4232	+3.1387	0	01	+00.2754	-00.3378	+2.8538	0	02	+00.0011	+00.3693	+0.4742	0	03	-00.2155	+00.3368	+1.7875	0	04	-00.2528	-00.1470	+0.8034	0	05	+00.1063	-00.4008	+2.8251	0	06	-00.2525	+00.1849	-2.2039	0	07	+00.0397	+00.2344	+2.6060	0	08	-00.0872	+00.1447	-2.5574	0	09	+00.0544	+00.4504	+0.9421	0	10	-00.1071	-00.1697	+1.1444	0	11	+00.3375	+00.2615	-1.9937	0	12	+00.1422	-00.2892	+2.3896	0	13	-00.0496	-00.1856	+1.0951	0	14	+00.3604	+00.1350	+1.9984	0	15	+00.0952	+00.3899	+1.4917	0	16	-00.1343	+00.4282	-1.2405	0	17	+00.2673	+00.1192	-0.6394	0	18	+00.1102	-00.0179	-0.6867	0	19	-00.2357	-00.0019	-0.1537	0	20	+00.3052	-00.1970	+0.7529	0	21	+00.3399	-00.1588	+2.5845	0	22	+00.1488	-00.0485	+0.4571	0	23	-00.4067	-00.1351	+2.6822	0
0042	00	-00.1544	-00.4224	+2.9816	0	01	+00.2557	-00.3355	+3.0894	0	02	+00.0184	+00.3785	+0.3171	0	03	-00.2094	+00.3551	+1.0728	0	04	-00.2411	-00.1308	+0.9605	0	05	+00.0873	-00.3944	+2.7466	0	06	-00.2643	+00.1688	-2.2039	0	07	+00.0241	+00.2469	+2.4489	0	08	-00.1039	+00.1336	-2.5574	0	09	+00.0689	+00.4626	+0.0075	0	10	-00.0991	-00.1515	+1.3722	0	11	+00.3293	+00.2433	-1.9230	0	12	+00.1276	-00.2756	+2.3896	0	13	-00.0405	-00.1678	+1.2443	0	14	+00.3517	+00.1529	+2.1555	0	15	+00.0954	+00.4099	+1.5702	0	16	-00.1278	+00.4093	-1.3111	0	17	+00.2834	+00.1072	-0.6394	0	18	+00.1257	-00.0305	-0.6082	0	19	-00.2162	-00.0061	-0.2323	0	20	+00.3198	-00.1833	+0.7529	0	21	+00.3229	-00.1482	+2.5845	0	22	+00.1658	-00.0384	+0.6927	0	23	-00.4246	-00.1262	+2.6822	0
0044	00	-00.1741	-00.4193	+2.9816	0	01	+00.2365	-00.3381	-2.6440	0	02	+00.0375	+00.3845	+0.2385	0	03	-00.1999	+00.3727	+1.0728	0	04	-00.2309	-00.1136	+1.0390	0	05	+00.0689	-00.3867	+2.7466	0	06	-00.2761	+00.1527	-2.1332	0	07	+00.0087	+00.2596	+2.5196	0	08	-00.1206	+00.1226	-2.5574	0	09	+00.0798	+00.4656	-1.4141	0	10	-00.1054	-00.1333	+2.0869	0	11	+00.3239	+00.2241	-1.8366	0	12	+00.1130	-00.2619	+2.3896	0	13	-00.0476	-00.1516	+2.8151	0	14	+00.3399	+00.1688	+2.5482	0	15	+00.0964	+00.4172	+1.9629	0	16	-00.1228	+00.3899	-1.3190	0	17	+00.2994	+00.0953	-0.6394	0	18	+00.1421	-00.0419	-0.6082	0	19	-00.1967	-00.0105	-0.0045	0	20	+00.3344	-00.1697	+0.7529	0	21	+00.3054	-00.1386	+2.6631	0	22	+00.1812	-00.0256	+0.6927	0	23	-00.4425	-00.1173	+2.6822	0
0046	00	-00.1921	-00.4114	+2.5104	0	01	+00.2189	-00.3477	-2.6440	0	02	+00.0569	+00.3892	+0.2385	0	03	-00.1903	+00.3903	+1.0728	0	04	-00.2256	-00.0951	+1.8951	0	05	+00.0531	-00.3747	+2.4324	0	06	-00.2867	+00.1357	-2.1253	0	07	-00.0105	+00.2631	+3.0772	0	08	-00.1373	+00.1116	-2.5574	0	09	+00.0777	+00.4673	-1.7204	0	10	-00.1153	-00.1159	+2.0869	0	11	+00.3147	+00.2154	-1.8366	0	12	+00.0984	-00.2482	+2.3896	0	13	-00.0666	-00.1453	+2.8230	0	14	+00.3273	+00.1693	+2.5482	0	15	+00.0925	+00.4193	+1.9629	0	16	-00.1178	+00.3706	-1.3190	0	17	+00.3155	+00.0834	-0.6394	0	18	+00.1585	-00.0533	-0.6082	0	19	-00.1767	-00.0101	+0.0819	0	20	+00.3490	-00.1560	+0.7529	0	21	+00.2869	-00.1313	+2.8202	0	22	+00.1966	-00.0128	+0.6927	0	23	-00.4526	-00.1024	+1.3549	0
